image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
2361148,"woman on a beach with sand, and a guy in an ocean with waves",10,6,4,0,2,"['woman on a guy with sand, and a beach in an ocean with waves', 'ocean on a beach with sand, and a guy in an woman with waves', 'beach on a woman with sand, and a guy in an ocean with waves', 'guy on a beach with sand, and a woman in an ocean with waves', 'woman on a waves with sand, and a guy in an ocean with beach']",3.0,2.0,495.0,330.0
2361154,"hand through scissors cutting a fabric, and the scissors have a bolt and a blade",10,5,5,0,1,"['bolt through scissors cutting a fabric, and the scissors have a hand and a blade', 'hand through bolt cutting a fabric, and the bolt have a scissors and a blade', 'hand behind scissors cutting a fabric, and the scissors have a bolt and a blade', 'hand through blade cutting a fabric, and the blade have a bolt and a scissors', 'blade through scissors cutting a fabric, and the scissors have a bolt and a hand']",1.0,1.0,498.0,498.0
2361156,"zebra eating grass with a stripe, and another zebra grazing in a field",10,6,4,0,2,"['zebra eating stripe with a grass, and another zebra grazing in a field', 'grass eating zebra with a stripe, and another grass grazing in a field', 'field eating grass with a stripe, and another field grazing in a zebra', 'stripe eating grass with a zebra, and another stripe grazing in a field', 'zebra eating field with a stripe, and another zebra grazing in a grass']",0.0,0.0,495.0,332.0
2361163,"sign with print, logo, and letter on it, and a fence on the pole",10,6,4,0,2,"['pole with print, logo, and letter on it, and a fence on the sign', 'sign with fence, logo, and letter on it, and a print on the pole', 'sign with print, fence, and letter on it, and a logo on the pole', 'sign with print, logo, and fencing on it, and a fence on the pole', 'sign with print, logo, and letter on it, and a fence on the fencing']",0.0,55.0,499.0,319.0
2361169,"truck with graffiti and another graffiti on it, with a pavement under it and a sunset",10,6,4,0,2,"['truck with sunset and another sunset on it, with a pavement under it and a graffiti', 'pavement with graffiti and another graffiti on it, with a truck under it and a sunset', 'sunset with graffiti and another graffiti on it, with a pavement under it and a truck', 'truck with pavement and another pavement on it, with a graffiti under it and a sunset', 'graffiti with truck and another truck on it, with a pavement under it and a sunset']",0.0,109.0,499.0,361.0
2361185,man making pizza in an oven with flames and logs,10,5,5,0,1,"['flames making pizza in an oven with man and logs', 'man making wood in an oven with flames and logs', 'stove making pizza in an oven with flames and logs', 'man making pizza in an wood with flames and logs', 'man making logs in an oven with flames and pizza']",128.0,51.0,235.0,281.0
2361206,"light shining through a window with a curtain, onto a bed with a nightstand",10,6,4,0,2,"['bed shining through a window with a curtain, onto a light with a nightstand', 'light shining through a window with a curtain, byto a bed with a nightstand', 'light shining through a bed with a curtain, onto a window with a nightstand', 'nightstand shining through a window with a curtain, onto a bed with a light', 'light shining through a nightstand with a curtain, onto a bed with a window']",117.0,27.0,382.0,346.0
2361215,"eye, head, and back feet of a giraffe on a tree in a field",10,6,4,0,2,"['eye, tree, and back feet of a giraffe on a head in a field', 'giraffe, head, and back feet of a eye on a tree in a field', 'eye, head, and back feet of a tree on a giraffe in a field', 'eye, head, and back tree of a giraffe on a feet in a field', 'field, head, and back feet of a giraffe on a tree in a eye']",10.0,7.0,308.0,475.0
2361223,flower in a vase in front of a wall with a spot inside of the flower,10,6,4,0,2,"['vase in a flower in front of a wall with a spot inside of the vase', 'flower in front of a vase in front of front of a wall with a spot in front ofside of the flower', 'wall in a vase in front of a flower with a spot inside of the wall', 'spot in a vase in front of a wall with a flower inside of the spot', 'flower in a vase inside of a wall with a spot in front of the flower']",3.0,1.0,426.0,497.0
2361229,"tree with a trunk behind it, a flower in a bush, and a stick above the flower",10,6,4,0,2,"['tree with a trunk behind it, a stick in a bush, and a flower above the stick', 'tree with a trunk behind it, a bush in a flower, and a stick above the bush', 'tree with a trunk above it, a flower in a bush, and a stick behind the flower', 'tree with a stick behind it, a flower in a bush, and a trunk above the flower', 'bush with a trunk behind it, a flower in a tree, and a stick above the flower']",49.0,93.0,270.0,400.0
2361234,"boy holding a frisbee in his hand, with his shirt blowing in the wind, casting shadows",10,6,4,0,2,"['boy holding a frisbee in his shadows, with his shirt blowing in the wind, casting hand', 'shirt holding a frisbee in his hand, with his boy blowing in the wind, casting shadows', 'frisbee holding a boy in his hand, with his shirt blowing in the wind, casting shadows', 'boy holding a shadows in his hand, with his shirt blowing in the wind, casting frisbee', 'shadows holding a frisbee in his hand, with his shirt blowing in the wind, casting boy']",104.0,11.0,202.0,286.0
2361237,"clock inside a mirror on a stand, with a frame, on a wall with a baseboard",10,6,4,0,2,"['clock inside a mirror on a wall, with a frame, on a stand with a baseboard', 'clock inside a wall on a stand, with a frame, on a mirror with a baseboard', 'wall inside a mirror on a stand, with a frame, on a clock with a baseboard', 'clock inside a baseboard on a stand, with a frame, on a wall with a mirror', 'baseboard inside a mirror on a stand, with a frame, on a wall with a clock']",82.0,36.0,231.0,415.0
2361245,"part of trousers, skateboarder next to skateboard, hoodie on skateboarder, skateboard on asphalt",10,6,4,0,2,"['part of asphalt, skateboarder next to skateboard, hoodie on skateboarder, skateboard on trousers', 'part of hoodie, skateboarder next to skateboard, trousers on skateboarder, skateboard on asphalt', 'part of skateboard, trouserser next to skateboard, hoodie on skateboarder, skateboard on asphalt', 'asphalt of trousers, skateboarder next to skateboard, hoodie on skateboarder, skateboard on part', 'part of trousers, hoodieer next to skateboard, skateboard on hoodieer, skateboard on asphalt']",0.0,170.0,319.0,162.0
2361279,a caucasian guy using a laptop with a beard and chin.,10,6,3,1,3,"['a caucasian beard using a laptop with a guy and chin.', 'a caucasian chin using a laptop with a beard and guy.', 'a laptop guy using a caucasian with a beard and chin.', 'a chin guy using a laptop with a beard and caucasian.', 'a caucasian laptop using a guy with a beard and chin.']",1.0,0.0,405.0,331.0
2361287,a fan clipped to a slightly open window sill in a kitchen; there is a security system sticker on the window sill,10,5,4,1,1,"['a fan clipped to a slightly open window in a kitchen; there is a security system sticker on the window', 'a fan open to a slightly clipped window sill in a kitchen; there is a security system sticker on the window sill', 'a security clipped to a slightly open window sill in a kitchen; there is a fan system sticker on the window sill', 'a fan clipped to a slightly open kitchen in a window sill; there is a security system sticker on the kitchen', 'a kitchen clipped to a slightly open window sill in a fan; there is a security system sticker on the window sill']",0.0,0.0,298.0,500.0
2361301,"cat, lady, and pillow on a bed. there is a bag sitting on the floor.",10,6,4,0,2,"['floor, lady, and pillow on a bed. there is a bag sitting on the cat.', 'bed, lady, and pillow on a cat. there is a bag sitting on the floor.', 'cat, lady, and bed on a pillow. there is a bag sitting on the floor.', 'cat, bed, and pillow on a lady. there is a bag sitting on the floor.', 'cat, lady, and pillow on a bag. there is a bed sitting on the floor.']",0.0,45.0,373.0,451.0
2361336,"cloth, fork, and knife on a table, and a chair near the table",10,6,4,0,2,"['cloth, fork, and knife under a table, and a chair near the table', 'cloth, fork, and knife on a table, and a chair in the table', 'cloth, table, and knife on a fork, and a chair near the fork', 'cloth, fork, and table on a knife, and a chair near the knife', 'cloth, fork, and chair on a table, and a knife near the table']",0.0,0.0,499.0,369.0
2361363,"man wearing a hat with a foot on him, and two feet on the ground",10,6,4,0,2,"['man wearing a ground with a foot on him, and two feet on the hat', 'ground wearing a hat with a foot on him, and two feet on the man', 'hat wearing a man with a foot on him, and two feet on the ground', 'man wearing a hat with a ground on him, and two feet on the foot', 'foot wearing a hat with a man on him, and two feet on the ground']",0.0,29.0,499.0,301.0
2361366,person in a g-shirt with a bill on the bed full of money,10,6,3,1,3,"['person in a bed with a bill on the g-shirt full of money', 'person in a g-shirt with a bed on the bill full of money', 'bed in a g-shirt with a bill on the person full of money', 'person in a money with a bill on the bed full of g-shirt', 'person in a bill with a g-shirt on the bed full of money']",0.0,1.0,498.0,372.0
2361393,"knife, ham, and sandwich on a table with a jar and lid",10,6,4,0,2,"['knife, table, and sandwich on a ham with a jar and lid', 'knife, lid, and sandwich on a table with a jar and ham', 'table, ham, and sandwich on a knife with a jar and lid', 'jar, ham, and sandwich on a table with a knife and lid', 'knife, ham, and lid on a table with a jar and sandwich']",0.0,175.0,332.0,323.0
2361402,lady standing in front of a couch with pillows and trim,10,5,5,0,1,"['lady standing in front of a pillow with couchs and trim', 'lady on a a couch with pillows and trim', 'pillows standing in front of a couch with lady and trim', 'pillow standing in front of a couch with ladys and trim', 'couch standing in front of a lady with pillows and trim']",0.0,66.0,372.0,431.0
2361433,"a bear being held by a hand, with an ear and nose on the bear, and a wall behind the bear",10,5,5,0,1,"['a ear being held by a hand, with an bear and nose on the ear, and a wall behind the ear', 'a bnose being held by a hand, with an ear and ear on the bnose, and a wall behind the bear', 'a bear being held by a hand, with an ear and wall on the bear, and a nose behind the bear', 'a wall being held by a hand, with an ear and nose on the wall, and a bear behind the wall', 'a bwall being held by a hand, with an wall and nose on the bwall, and a ear behind the bwall']",2.0,1.0,496.0,324.0
2361449,"tree with a branch and a brown trunk, next to some grass; an elephant is on the grass",10,5,4,1,1,"['elephant with a branch and a brown trunk, next to some grass; an tree is on the grass', 'tree with a branch and a brown elephant, next to some grass; an trunk is on the grass', 'tree with a grass and a brown trunk, next to some branch; an elephant is on the grass', 'tree with a elephant and a brown trunk, next to some grass; an branch is on the grass', 'tree with a branch and a brown trunk, next to some elephant; an grass is on the elephant']",140.0,1.0,359.0,267.0
2361467,"stove with a light, numbers, and a handle, and pizza on a pan",10,6,4,0,2,"['stove with a pizza, numbers, and a handle, and light on a pan', 'pizza with a light, numbers, and a handle, and stove on a pan', 'pan with a light, numbers, and a handle, and pizza on a stove', 'stove with a light, pizza, and a handle, and numbers on a pan', 'stove with a light, numbers, and a pizza, and handle on a pan']",1.0,0.0,499.0,375.0
2361472,boy with hair on his head carrying a bag and wearing a shirt walking on the ground,10,6,4,0,2,"['boy with ground on his head carrying a bag and wearing a shirt walking on the hair', 'boy with shirt on his head carrying a bag and wearing a hair walking on the ground', 'boy with hair on his ground carrying a bag and wearing a shirt walking on the head', 'bag with hair on his head carrying a boy and wearing a shirt walking on the ground', 'ground with hair on his head carrying a bag and wearing a shirt walking on the boy']",0.0,203.0,373.0,295.0
2361492,"dog, person, and rail on a boat that is in water and being pulled by a raft",10,6,4,0,2,"['boat, person, and rail on a dog that is in water and being pulled by a raft', 'raft, person, and rail on a boat that is in water and being pulled by a dog', 'dog, raft, and rail on a boat that is in water and being pulled by a person', 'dog, person, and rail on a boat that is in water and being sitting in a raft', 'dog, boat, and rail on a person that is in water and being pulled by a raft']",1.0,216.0,341.0,283.0
2361494,"spoon with sauce and pizza next to it, and knife and sausage pieces on a plate",10,6,4,0,2,"['spoon with sauce and pizza next to it, and plate and sausage pieces on a knife', 'knife with sauce and pizza next to it, and spoon and sausage pieces on a plate', 'spoon with sauce and pizza next to it, and knife and plate on a sausage pieces', 'plate with sauce and pizza next to it, and knife and sausage pieces on a spoon', 'spoon with sauce and plate next to it, and knife and sausage pieces on a pizza']",0.0,9.0,498.0,321.0
2361505,a girl is brushing her teeth in front of a mirror; her nose is visible.,10,5,4,1,1,"['a girl is brushing her woman in front of a mirror; her nose is visible.', 'a mirror is brushing her teeth in front of a girl; her nose is visible.', 'a girl is brushbehindg her teeth behind front of a mirror; her nose is visible.', 'a girl is brushing her mirror in front of a teeth; her nose is visible.', 'a girl is brushing her nose in front of a mirror; her teeth is visible.']",1.0,1.0,331.0,499.0
2361517,"adult, another adult, and boy on a bear, and a girl wearing a coat",10,6,4,0,2,"['adult, another adult, and girl on a bear, and a boy wearing a coat', 'coat, another coat, and boy on a bear, and a girl wearing a adult', 'adult, another adult, and boy standing near a bear, and a girl wearing a coat', 'bear, another bear, and boy on a adult, and a girl wearing a coat', 'adult, another adult, and boy on a girl, and a bear wearing a coat']",110.0,2.0,374.0,295.0
2361529,"man with a headband on his head, and two sheep in a field",10,6,4,0,2,"['man with a field on his head, and two sheep in a headband', 'man with a sheepband on his head, and two head in a field', 'sheep with a headband on his head, and two man in a field', 'man with a fieldband on his field, and two sheep in a head', 'man with a sheep on his head, and two headband in a field']",0.0,47.0,497.0,325.0
2361535,"a bird with an eyeball, feathers, and body sitting on a branch",10,6,4,0,2,"['a bird with an branchball, feathers, and body sitting on a eye', 'a bird with an eyeball, feathers, and branch sitting on a body', 'a eye with an birdball, feathers, and body sitting on a branch', 'a eyeball with an bird, feathers, and body sitting on a branch', 'a branch with an eyeball, feathers, and body sitting on a bird']",26.0,151.0,446.0,235.0
2361539,"a girl wearing jeans and a jacket, with a bed and wall behind her",10,5,5,0,1,"['a wall wearing jeans and a jacket, with a bed and girl behind her', 'a girl wearing wall and a jacket, with a bed and jeans behind her', 'a girl wearing jeans and a jacket, with a bed and wall on her', 'a girl wearing bed and a jacket, with a jeans and wall behind her', 'a bed wearing jeans and a jacket, with a girl and wall behind her']",170.0,0.0,330.0,372.0
2361542,"apple computer, imac, desk, and legs on a floor with a wall behind the imac",10,6,4,0,2,"['apple computer, imac, desk, and legs on a wall with a floor behind the imac', 'apple computer, imac, desk, and legs behind a floor with a wall on the imac', 'apple computer, imac, floor, and legs on a desk with a wall behind the imac', 'wall, imac, desk, and legs on a floor with a apple computer behind the imac', 'apple computer, imac, desk, and legs on a floor with a wall next to the imac']",0.0,1.0,500.0,373.0
2361547,"button on a cell phone, with a screen in front of it, and glass behind the cell phone",10,6,4,0,2,"['button on a glass, with a screen in front of it, and cell phone behind the glass', 'glass on a cell phone, with a screen in front of it, and button behind the cell phone', 'screen on a cell phone, with a button in front of it, and glass behind the cell phone', 'button on a cell phone, with a screen in front of it, and glass has the cell phone', 'buttof of a cell phofe, with a screen in froft on it, and glass behind the cell phofe']",46.0,0.0,285.0,326.0
2361567,"zebra eating another grass, with its neck, legs, and head",10,6,4,0,2,"['zebra eating another head, with its neck, legs, and grass', 'neck eating another grass, with its zebra, legs, and head', 'zebra eating another grass, with its neck, is, and head', 'zebra eating another grass, with its neck, legs, and is', 'head eating another grass, with its neck, legs, and zebra']",5.0,212.0,433.0,259.0
2361588,baby zebra feeding from mother zebra's tail with nostrils in field,10,5,5,0,2,"[""baby zebra feeding from nostrils's tail with mother zebra in field"", ""tail feeding from mother zebra's baby zebra with nostrils in field"", ""nostrils feeding from mother zebra's tail with baby zebra in field"", ""baby zebra feeding from field's tail with nostrils in mother zebra"", ""mother zebra feeding from baby zebra's tail with nostrils in field""]",1.0,1.0,499.0,373.0
2361598,boy standing in another snow with snow on the ground and tracks in the snow. trees in the background,10,6,4,0,2,"['boy standing in another tracks with tracks on the ground and snow in the tracks. trees in the background', 'snow standing in another boy with boy on the ground and tracks in the boy. trees in the background', 'trees standing in another snow with snow on the ground and tracks in the snow. boy in the background', 'tracks standing in another snow with snow on the ground and boy in the snow. trees in the background', 'boy standing in another snow with snow on the tracks and ground in the snow. trees in the backtracks']",3.0,2.0,496.0,277.0
2361603,"woman with hair near a wine glass and a dog on a table cloth, with an arm chair next to her",10,6,4,0,2,"['woman with wine glass near a hair and a dog on a table cloth, with an arm cwine glass next to her', 'arm chair with hair near a wine glass and a dog on a table cloth, with an woman next to her', 'dog with hair near a wine glass and a woman on a table cloth, with an arm chair next to her', 'woman with table cloth near a wine glass and a dog on a hair, with an arm ctable cloth next to her', 'wine glass with hair near a woman and a dog on a table cloth, with an arm chair next to her']",33.0,4.0,341.0,495.0
2361614,"giraffe with neck and hair, tree, wall, and bush",10,6,4,0,2,"['bush with neck and hair, tree, wall, and giraffe', 'giraffe with bush and hair, tree, wall, and neck', 'hair with neck and giraffe, tree, wall, and bush', 'wall with neck and hair, tree, giraffe, and bush', 'giraffe with neck and bush, tree, wall, and hair']",1.0,0.0,301.0,482.0
2361615,"ring on a finger, lady carrying clothing over her arm, with a blouse",10,6,4,0,3,"['ring on a finger, arm carrying clothing over her lady, with a blouse', 'clothing on a finger, lady carrying ring over her arm, with a blouse', 'ring on a blouse, lady carrying clothing over her arm, with a finger', 'arm on a finger, lady carrying clothing over her ring, with a blouse', 'ring on a finger, blouse carrying clothing over her arm, with a lady']",47.0,29.0,313.0,398.0
2361618,the letter s is on a bike in a city. the bike has light on it and people are in a procession.,10,6,4,0,2,"['the letter s is on a light in a city. the light has bike on it and people are in a procession.', 'the procession is on a bike in a city. the bike has light on it and people are in a letter s.', 'the letter s is on a city in a bike. the city has light on it and people are in a procession.', 'the letter s is on a procession in a city. the procession has light on it and people are in a bike.', 'the people is on a bike in a city. the bike has light on it and letter s are in a procession.']",0.0,3.0,498.0,329.0
2361619,a bike against a wall with a mirror and a picture. there is a silver pole on the wall.,10,5,4,1,1,"['a pole against a wall with a mirror and a picture. there is a silver bike on the wall.', 'a bike against a mirror with a wall and a picture. there is a silver pole on the mirror.', 'a bike against a wall with a pole and a picture. there is a silver mirror on the wall.', 'a wall against a bike with a mirror and a picture. there is a silver pole on the wall.', 'a bike against a pole with a mirror and a picture. there is a silver wall on the pole.']",46.0,0.0,343.0,331.0
2361621,"giraffe with tail and wire fence in front of it, and animal with another tail and mud",10,6,4,0,2,"['mud with tail and wire fence in front of it, and animal with another tail and giraffe', 'giraffe with tail and wire fence in front of it, and mud with another tail and animal', 'giraffe with tail and wire fence on back of it, and animal with another tail and mud', 'tail with giraffe and wire fence in front of it, and animal with another tail and mud', 'giraffe with mud and wire fence in front of it, and animal with another mud and tail']",1.0,31.0,497.0,300.0
2361636,"bus, another bus, and plane on a pavement. the plane has writing and a tail.",10,6,4,0,2,"['pavement, another pavement, and plane on a bus. the plane has writing and a tail.', 'plane, another plane, and bus on a pavement. the plane has writing and a tail.', 'bus, another bus, and pavement on a plane. the pavement has writing and a tail.', 'writing, another bus, and plane on a pavement. the plane has bus and a tail.', 'tail, another tail, and plane on a pavement. the plane has writing and a bus.']",0.0,128.0,461.0,237.0
2361637,"passenger seat of another bike, wheel of a bike, saw attached to bike, and pedal on bike",10,6,4,0,2,"['passenger seat on another bike, wheel of a bike, saw attached to bike, and pedal of bike', 'passenger seat of another saw, wheel of a saw, bike attached to saw, and pedal on saw', 'passenger seat of another pedal, wheel of a pedal, saw attached to pedal, and bike on pedal', 'passenger seat of another wheel, bike of a wheel, saw attached to wheel, and pedal on wheel', 'bike of another passenger seat, wheel of a passenger seat, saw attached to passenger seat, and pedal on passenger seat']",3.0,0.0,495.0,297.0
2361648,"an older man wearing a white shirt and talking to the conductor of a steam engine train, with steam coming from the train.",10,5,3,2,2,"['an older man wearing a white steam engine train and talking to the conductor of a shirt, with steam coming from the train.', 'an older shirt wearing a white man and talking to the conductor of a steam engine train, with steam coming from the train.', 'an older man talking to a white shirt and wearing the conductor of a steam engine train, with steam coming from the train.', 'an older steam wearing a white shirt and talking to the conductor of a man engine train, with man coming from the train.', 'an older steam engine train wearing a white shirt and talking to the conductor of a man, with steam coming from the train.']",73.0,108.0,296.0,214.0
2361650,"man wearing a hat with a logo on it, and a poster behind him. he is also holding a walkie talkie",10,5,5,0,1,"['logo wearing a hat with a man on it, and a poster behind him. he is also holding a walkie talkie', 'walkie talkie wearing a hat with a logo on it, and a poster behind him. he is also holding a man', 'poster wearing a hat with a logo on it, and a man behind him. he is also holding a walkie talkie', 'man behind a hat with a logo on it, and a poster wearing him. he is also holding a walkie talkie', 'man wearing a hat with a logo behind it, and a poster on him. he is also holding a walkie talkie']",7.0,7.0,289.0,485.0
2361669,"paper with a hole in it, and gloves above a toilet with water in it and pipes connected to it",10,6,4,0,2,"['gloves with a hole in it, and paper above a toilet with water in it and pipes connected to it', 'paper with a pipes in it, and gloves above a toilet with water in it and hole connected to it', 'paper with a hole above it, and gloves in a toilet with water above it and pipes connected to it', 'pipes with a hole in it, and gloves above a toilet with water in it and paper connected to it', 'paper with a hole in it, and toilet above a gloves with water in it and pipes connected to it']",121.0,78.0,242.0,389.0
2361692,seahorses in a row and sand inside grass with the sky around it,10,6,4,0,3,"['skys in a row and sand inside grass with the seahorse around it', 'seahorses in a row and grass inside sand with the sky around it', 'seahorses in a sky and sand inside grass with the row around it', 'kites in a row and sand inside grass with the sky around it', 'seahorses in a row and kite inside grass with the sky around it']",1.0,1.0,498.0,335.0
2361697,"two windows on a train, a hand rail on the side of a train, and light on the train",10,6,4,0,2,"['two hand rails on a train, a window on the side of a train, and light on the train', 'two trains on a window, a hand rail on the side of a train, and light on the train', 'two lights on a train, a hand rail on the side of a train, and window on the train', 'two windows on a hand rail, a train on the side of a hand rail, and light on the train', 'two windows on a light, a hand rail on the side of a train, and train on the light']",0.0,0.0,331.0,318.0
2361710,"hand of a man holding a ball racket and hitting a ball, with a hat on the man",10,6,4,0,2,"['hat of a man holding a ball racket and hitting a ball, with a hand on the man', 'hand of a man holding a hat racket and hitting a hat, with a ball on the man', 'ball of a man holding a hand racket and hitting a hand, with a hat on the man', 'hand of a hat holding a ball racket and hitting a ball, with a man on the hat', 'hand of a ball holding a man racket and hitting a man, with a hat on the ball']",10.0,57.0,317.0,283.0
2361712,"giraffe with legs and an eye, with grass on the ground and a wall behind it",10,6,4,0,2,"['grass with legs and an eye, with giraffe on the ground and a wall behind it', 'giraffe with ground and an eye, with grass on the legs and a wall behind it', 'giraffe with legs and an eye, with grass behind the ground and a wall on it', 'giraffe with wall and an eye, with grass on the ground and a legs behind it', 'ground with legs and an eye, with grass on the giraffe and a wall behind it']",1.0,0.0,498.0,332.0
2361720,"bear wearing a scarf, with another scarf on it, and a girl with a hand and another hand",10,6,4,0,2,"['hand wearing a scarf, with another scarf on it, and a girl with a bear and another bear', 'bear wearing a girl, with another girl on it, and a scarf with a hand and another hand', 'girl wearing a scarf, with another scarf on it, and a bear with a hand and another hand', 'bear wearing a hand, with another scarf on it, and a girl with a scarf and another scarf', 'scarf wearing a bear, with another scarf on it, and a girl with a hand and another hand']",36.0,3.0,394.0,320.0
2361721,"a bar on top of the commode in the bathroom, with an electrical outlet mounted on the wall.",10,6,3,1,3,"['a outlet on top of the commode in the bathroom, with an electrical bar mounted on the wall.', 'a wall on top of the commode in the bathroom, with an electrical outlet mounted on the bar.', 'a bathroom on top of the commode in the bar, with an electrical outlet mounted on the wall.', 'a bar on top of the commode in the outlet, with an electrical bathroom mounted on the wall.', 'a bar on top of the commode in the bathroom, with an electrical wall mounted on the outlet.']",2.0,2.0,495.0,368.0
2361723,"a girl wearing a suit with hair ties flying a frisbee in mid air, and a man catching it",10,6,4,0,2,"['a girl wearing a man with hair ties flying a frisbee in mid air, and a suit catching it', 'a girl wearing a frisbee with hair ties flying a suit in mid air, and a man catching it', 'a girl catching a suit with hair ties flying a frisbee in mid air, and a man wearing it', 'a frisbee wearing a suit with hair ties flying a girl in mid air, and a man catching it', 'a girl wearing a suit with man flying a frisbee in mid air, and a hair ties catching it']",8.0,2.0,491.0,277.0
2361766,"elephant with its head in a field, and an animal with a tusk walking in a forest",10,6,4,0,2,"['tusk with its head in a field, and an animal with a elephant walking in a forest', 'elephant with its tusk in a field, and an animal with a head walking in a forest', 'forest with its head in a field, and an animal with a tusk walking in a elephant', 'field with its head in a elephant, and an animal with a tusk walking in a forest', 'elephant with its forest in a field, and an animal with a tusk walking in a head']",0.0,1.0,499.0,328.0
2361786,girl sitting on a chair with a glass of water and her hand grabbing the glass,10,6,4,0,2,"['girl grabbing a chair with a glass of water and her hand sitting on the glass', 'girl sitting on a chair with a glass of woman and her hand grabbing the glass', 'girl sitting on a chair with a glass of water and her woman grabbing the glass', 'water sitting on a chair with a glass of girl and her hand grabbing the glass', 'girl sitting on a chair with a glass of hand and her water grabbing the glass']",80.0,100.0,267.0,174.0
2361791,"paper with logo and pit, and food on paper wraper with word",10,6,4,0,2,"['word with logo and pit, and food on word wraper with paper', 'food with logo and pit, and paper on food wraper with word', 'paper with logo and pit, and word on paper wraper with food', 'paper with food and pit, and logo on paper wraper with word', 'paper with word and pit, and food on paper wraper with logo']",0.0,121.0,420.0,377.0
2361815,"man with long hair and a shoe, in front of a screen on a wall.",10,5,4,1,1,"['man with long wall and a shoe, in front of a screen on a hair.', 'man with long shoe and a hair, in front of a screen on a wall.', 'shoe with long hair and a man, in front of a screen on a wall.', 'man with long hair and a wall, in front of a screen on a shoe.', 'wall with long hair and a shoe, in front of a screen on a man.']",2.0,53.0,472.0,313.0
2361818,"person wearing a shoe with a shadow on the snow, and a building and mountain in the background",10,6,4,0,2,"['shoe wearing a person with a shadow on the snow, and a building and mountain in the background', 'person wearing a shoe with a shadow on the building, and a snow and mountain in the background', 'snow wearing a shoe with a shadow on the person, and a building and mountain in the background', 'shadow wearing a shoe with a person on the snow, and a building and mountain in the background', 'building wearing a shoe with a shadow on the snow, and a person and mountain in the background']",1.0,1.0,499.0,374.0
2361824,a woman in a coat next to a pillar on the ground with a marking on it,10,6,4,0,2,"['a woman in a marking next to a pillar on the ground with a coat on it', 'a woman in a pillar next to a coat on the ground with a marking on it', 'a pillar in a coat next to a woman on the ground with a marking on it', 'a ground in a coat next to a pillar on the woman with a marking on it', 'a marking in a coat next to a pillar on the ground with a woman on it']",43.0,112.0,245.0,339.0
2361827,"a clock with hands on a wall, with a book and pen nearby",10,5,5,0,1,"['a clock with pen on a wall, with a book and hands nearby', 'a clock with hands behind a wall, with a book and pen nearby', 'a book with hands on a wall, with a clock and pen nearby', 'a pen with hands on a wall, with a book and clock nearby', 'a clock with hands on a pen, with a book and wall nearby']",0.0,1.0,500.0,314.0
2361834,"bucket, another bucket, and another bucket on concrete next to a playground",10,6,4,0,2,"['concrete, another concrete, and another concrete on bucket next to a playground', 'ground, another ground, and another ground on concrete next to a playbucket', 'bucket, another bucket, and another bucket on concrete next to a ground', 'bucket, another bucket, and another bucket on playground next to a concrete', 'playground, another playground, and another playground on concrete next to a bucket']",0.0,5.0,373.0,493.0
2361879,"man in gloves standing in snow with a ski, and people behind him",10,6,4,0,2,"['man in gloves standing in snow with a ski, and people on him', 'ski in gloves standing in snow with a man, and people behind him', 'people in gloves standing in snow with a ski, and man behind him', 'snow in gloves standing in man with a ski, and people behind him', 'man in gloves standing in people with a ski, and snow behind him']",4.0,234.0,369.0,264.0
2361915,"number 4, tail, and airplane. there is a u.s. navy on the plane and a tree behind the airplane.",10,6,4,0,2,"['number 4, tail, and airtree. there is a u.s. navy on the plane and a plane behind the airtree.', 'number 4, tail, and airplane. there is a tree on the plane and a u.s. navy behind the airplane.', 'number 4, tail, and airu.s. navy. there is a plane on the u.s. navy and a tree behind the airplane.', 'number 4, tail, and airplane. there is a u.s. navy behind the plane and a tree on the airplane.', 'tree, tail, and airplane. there is a u.s. navy on the plane and a number 4 behind the airplane.']",48.0,0.0,404.0,247.0
2361919,"player swinging racket, shadow on a court, and chair and sign on the court",10,6,4,0,2,"['chair swinging racket, shadow on a court, and player and sign on the court', 'player swinging racket, court on a shadow, and chair and sign on the court', 'court swinging racket, shadow on a player, and chair and sign on the player', 'player swinging chair, shadow on a court, and racket and sign on the court', 'player swinging racket, sign on a court, and chair and shadow on the court']",0.0,52.0,498.0,320.0
2361936,"man sitting on a wagon that has a luggage rack, pulled by a horse, with carriage tires",10,6,4,0,2,"['wagon sitting on a man that has a luggage rack, pulled by a horse, with carriage tires', 'luggage rack sitting on a wagon that has a man, pulled by a horse, with carriage tires', 'man pulling a wagon that has a luggage rack, pulled by a horse, with carriage tires', 'carriage sitting on a wagon that has a luggage rack, pulled by a horse, with man tires', 'tires sitting on a wagon that has a luggage rack, pulled by a horse, with carriage man']",122.0,113.0,256.0,211.0
2361941,"the back of a train with numbers on it, at a station with people wearing suits.",10,6,4,0,2,"['the back of a people with numbers on it, at a station with train wearing suits.', 'the back of a suit with numbers on it, at a station with people wearing trains.', 'the back of a train with numbers on it, at a suit with people wearing stations.', 'the suit of a train with numbers on it, at a station with people wearing backs.', 'the back of a station with numbers on it, at a train with people wearing suits.']",65.0,0.0,435.0,343.0
